fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
59,2020-02-11,2021-02-09,2021-02-10,2021-03-11,252,21,1.7868972574737918,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
60,2020-03-12,2021-03-11,2021-03-12,2021-04-12,252,21,1.659005787609201,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
61,2020-04-13,2021-04-12,2021-04-13,2021-05-11,252,21,1.876878271161406,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
62,2020-05-12,2021-05-11,2021-05-12,2021-06-10,252,21,1.0840063267177475,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
63,2020-06-11,2021-06-10,2021-06-11,2021-07-12,252,21,1.1942145174332464,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
64,2020-07-13,2021-07-12,2021-07-13,2021-08-10,252,21,0.717344326501833,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
65,2020-08-11,2021-08-10,2021-08-11,2021-09-09,252,21,0.6030279399025446,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
66,2020-09-10,2021-09-09,2021-09-10,2021-10-08,252,21,0.3650224122154142,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
67,2020-10-09,2021-10-08,2021-10-11,2021-11-08,252,21,0.14373783168885312,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
68,2020-11-09,2021-11-08,2021-11-09,2021-12-08,252,21,-0.021248874302920367,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
69,2020-12-09,2021-12-08,2021-12-09,2022-01-07,252,21,0.07988715279837846,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
